Airline,Sentiment,Word,Count
Air France,Negative,facturando,2
Air France,Negative,todas,2
Air France,Negative,llevar,2
Air France,Negative,acabamos,2
Air France,Negative,sobre,2
Air France,Negative,ese,2
Air France,Negative,del,2
Air France,Negative,tiene,2
Air France,Negative,donde,2
Air France,Negative,cambiar,2
Air France,Negative,llaman,2
Air France,Negative,vienen,2
Air France,Negative,siguiente,2
Air France,Negative,ellos,2
Air France,Negative,ofrecen,2
Air France,Negative,realmente,2
Air France,Negative,hacer,2
Air France,Negative,mucho,2
Air France,Negative,casa,2
Air France,Negative,dos,2
Air France,Negative,ana,2
Air France,Negative,fuera,2
Air France,Negative,furgoneta,2
Air France,Negative,paulo,2
Air France,Negative,istanbul,2
Air France,Negative,endured,1
Air France,Negative,mumbai,1
Air France,Negative,confusion,1
Air France,Negative,continued,1
Air France,Negative,guidance,1
Air France,Negative,arrangements,1
Air France,Negative,leading,1
Air France,Negative,distant,1
Air France,Negative,lights,1
Air France,Negative,switched,1
Air France,Negative,bell,1
Air France,Negative,light,1
Air France,Negative,nearly,1
Air France,Negative,regularly,1
Air France,Negative,gluten,1
Air France,Negative,crisps,1
Air France,Negative,earbuds,1
Air France,Negative,pocket,1
Air France,Negative,torturous,1
Air France,Negative,generic,1
Air France,Negative,consistently,1
Air France,Negative,depth,1
Air France,Negative,tablet,1
Air France,Negative,socket,1
Air France,Negative,power,1
Air France,Negative,plug,1
Air France,Negative,past,1
Air France,Negative,fruity,1
Air France,Negative,flavored,1
Air France,Negative,yogurt,1
Air France,Negative,sugar,1
Air France,Negative,rarely,1
Air France,Negative,september,1
Air France,Negative,salad,1
Air France,Negative,appetizer,1
Air France,Negative,dessert,1
Air France,Negative,departed,1
Air France,Negative,anxious,1
Air France,Negative,subpar,1
Air France,Negative,mismanaged,1
Air France,Negative,attend,1
Air France,Negative,group,1
Air France,Negative,adequate,1
Air France,Negative,containing,1
Air France,Negative,gifts,1
Air France,Negative,damage,1
Air France,Negative,server,1
Air France,Negative,breakdown,1
Air France,Negative,access,1
Air France,Negative,systems,1
Air France,Negative,behalf,1
Air France,Negative,began,1
Air France,Negative,minimal,1
Air France,Negative,consent,1
Air France,Negative,accepted,1
Air France,Negative,untrue,1
Air France,Negative,reasonable,1
Air France,Negative,complete,1
Air France,Negative,indifference,1
Air France,Negative,stayover,1
Air France,Negative,site,1
Air France,Negative,refers,1
Air France,Negative,professional,1
Air France,Negative,twin,1
Air France,Negative,girls,1
Air France,Negative,stewards,1
Air France,Negative,responsibility,1
Air France,Negative,manage,1
Air France,Negative,frequently,1
Air France,Negative,reimbursed,1
Air France,Negative,contents,1
Air France,Negative,hundred,1
Air France,Negative,pair,1
Air France,Negative,pants,1
Air France,Negative,shirt,1
Air France,Negative,tennis,1
Air France,Negative,tour,1
Air France,Negative,toiletries,1
Air France,Negative,guide,1
Air France,Negative,sentimental,1
Air France,Negative,messy,1
Air France,Negative,concerning,1
Air France,Negative,overcooked,1
Air France,Negative,fatty,1
Air France,Negative,pork,1
Air France,Negative,stood,1
Air France,Negative,section,1
Air France,Negative,cleaning,1
Air France,Negative,unresponsive,1
Air France,Negative,remain,1
Air France,Negative,fair,1
Air France,Negative,departing,1
Air France,Negative,furthermore,1
Air France,Negative,promise,1
Air France,Negative,prepared,1
Air France,Negative,james,1
Air France,Negative,beard,1
Air France,Negative,foundation,1
Air France,Negative,horrid,1
Air France,Negative,questioned,1
Air France,Negative,eggs,1
Air France,Negative,strict,1
Air France,Negative,vegetarians,1
Air France,Negative,harm,1
Air France,Negative,beauty,1
Air France,Negative,luxury,1
Air France,Negative,lacked,1
Air France,Negative,accommodations,1
Air France,Negative,changes,1
Air France,Negative,elderly,1
Air France,Negative,ashamed,1
Air France,Negative,practices,1
Air France,Negative,fulfilling,1
Air France,Negative,measured,1
Air France,Negative,claiming,1
Air France,Negative,kilos,1
Air France,Negative,kilo,1
Air France,Negative,cant,1
Air France,Negative,wear,1
Air France,Negative,shell,1
Air France,Negative,answers,1
Air France,Negative,thousands,1
Air France,Negative,standby,1
Air France,Negative,probability,1
Air France,Negative,discussion,1
Air France,Negative,rerouted,1
Air France,Negative,dakar,1
Air France,Negative,correctly,1
Air France,Negative,handing,1
Air France,Negative,guess,1
Air France,Negative,realizing,1
Air France,Negative,lounge,1
Air France,Negative,double,1
Air France,Negative,triple,1
Air France,Negative,released,1
Air France,Negative,period,1
Air France,Negative,disrespect,1
Air France,Negative,selected,1
Air France,Negative,chosen,1
Air France,Negative,explaining,1
Air France,Negative,acknowledged,1
Air France,Negative,sadly,1
Air France,Negative,properly,1
Air France,Negative,hundreds,1
Air France,Negative,combined,1
Air France,Negative,thankfully,1
Air France,Negative,market,1
Air France,Negative,easy,1
Air France,Negative,avoiding,1
Air France,Negative,sister,1
Air France,Negative,skyteam,1
Air France,Negative,allied,1
Air France,Negative,pertains,1
Air France,Negative,scramble,1
Air France,Negative,plans,1
Air France,Negative,settled,1
Air France,Negative,joke,1
Air France,Negative,explanations,1
Air France,Negative,cracked,1
Air France,Negative,row,1
Air France,Negative,port,1
Air France,Negative,jose,1
Air France,Negative,soft,1
Air France,Negative,announced,1
Air France,Negative,heavy,1
Air France,Negative,accused,1
Air France,Negative,reluctant,1
Air France,Negative,item,1
Air France,Negative,allowing,1
Air France,Negative,hoping,1
Air France,Negative,humans,1
Air France,Negative,disgrace,1
Air France,Negative,priced,1
Air France,Negative,empathy,1
Air France,Negative,scammers,1
Air France,Negative,boeing,1
Air France,Negative,configuration,1
Air France,Negative,special,1
Air France,Negative,beef,1
Air France,Negative,overdone,1
Air France,Negative,vegetables,1
Air France,Negative,supermarket,1
Air France,Negative,punctually,1
Air France,Negative,fell,1
Air France,Negative,star,1
Air France,Negative,carrier,1
Air France,Negative,glasses,1
Air France,Negative,central,1
Air France,Negative,arm,1
Air France,Negative,raced,1
Air France,Negative,blinds,1
Air France,Negative,cockpit,1
Air France,Negative,talked,1
Air France,Negative,layout,1
Air France,Negative,outdated,1
Air France,Negative,choosing,1
Air France,Negative,specific,1
Air France,Negative,receiving,1
Air France,Negative,nasty,1
Air France,Negative,older,1
Air France,Negative,aggressive,1
Air France,Negative,rudeness,1
Air France,Negative,upsetting,1
Air France,Negative,czech,1
Air France,Negative,republic,1
Air France,Negative,casual,1
Air France,Negative,consequence,1
Air France,Negative,session,1
Air France,Negative,jacket,1
Air France,Negative,prague,1
Air France,Negative,anywhere,1
Air France,Negative,permanent,1
Air France,Negative,temporary,1
Air France,Negative,known,1
Air France,Negative,filling,1
Air France,Negative,paperwork,1
Air France,Negative,wasting,1
Air France,Negative,feeling,1
Air France,Negative,biggest,1
Air France,Negative,airports,1
Air France,Negative,recognized,1
Air France,Negative,ahl,1
Air France,Negative,headed,1
Air France,Negative,baggages,1
Air France,Negative,remaining,1
Air France,Negative,write,1
Air France,Negative,mails,1
Air France,Negative,example,1
Air France,Negative,havana,1
Air France,Negative,states,1
Air France,Negative,qualified,1
Air France,Negative,rebooking,1
Air France,Negative,aircrafts,1
Air France,Negative,reservations,1
Air France,Negative,sharing,1
Air France,Negative,bizarre,1
Air France,Negative,insult,1
Air France,Negative,injury,1
Air France,Negative,locate,1
Air France,Negative,manning,1
Air France,Negative,perpetual,1
Air France,Negative,wonderment,1
Air France,Negative,certainly,1
Air France,Negative,frustration,1
Air France,Negative,anger,1
Air France,Negative,pack,1
Air France,Negative,mail,1
Air France,Negative,osaka,1
Air France,Negative,saturday,1
Air France,Negative,therefore,1
Air France,Negative,managing,1
Air France,Negative,exchange,1
Air France,Negative,smoke,1
Air France,Negative,signs,1
Air France,Negative,unreliable,1
Air France,Negative,shambles,1
Air France,Negative,girl,1
Air France,Negative,bkk,1
Air France,Negative,reverse,1
Air France,Negative,decades,1
Air France,Negative,men,1
Air France,Negative,minimalist,1
Air France,Negative,friendliness,1
Air France,Negative,engagement,1
Air France,Negative,downright,1
Air France,Negative,miserable,1
Air France,Negative,overly,1
Air France,Negative,reheated,1
Air France,Negative,pages,1
Air France,Negative,many,1
Air France,Negative,copies,1
Air France,Negative,film,1
Air France,Negative,language,1
Air France,Negative,click,1
Air France,Negative,play,1
Air France,Negative,performance,1
Air France,Negative,insulting,1
Air France,Negative,phrase,1
Air France,Negative,operational,1
Air France,Negative,gbp,1
Air France,Negative,subsidiary,1
Air France,Negative,bathrooms,1
Air France,Negative,cushions,1
Air France,Negative,pillows,1
Air France,Negative,stains,1
Air France,Negative,apathetic,1
Air France,Negative,mia,1
Air France,Negative,feedback,1
Air France,Negative,ages,1
Air France,Negative,surly,1
Air France,Negative,dropped,1
Air France,Negative,parts,1
Air France,Negative,proceeded,1
Air France,Negative,stated,1
Air France,Negative,remove,1
Air France,Negative,lock,1
Air France,Negative,valuable,1
Air France,Negative,intention,1
Air France,Negative,ensured,1
Air France,Negative,uncalled,1
Air France,Negative,requires,1
Air France,Negative,shoulder,1
Air France,Negative,weighted,1
Air France,Negative,inhumane,1
Air France,Negative,force,1
Air France,Negative,pleasure,1
Air France,Negative,reports,1
Air France,Negative,congratulations,1
Air France,Negative,achieve,1
Air France,Negative,preferred,1
Air France,Negative,step,1
Air France,Negative,clouded,1
Air France,Negative,judgement,1
Air France,Negative,anyway,1
Air France,Negative,bother,1
Air France,Negative,exactly,1
Air France,Negative,midnight,1
Air France,Negative,losing,1
Air France,Negative,happens,1
Air France,Negative,directions,1
Air France,Negative,sending,1
Air France,Negative,hotline,1
Air France,Negative,kick,1
Air France,Negative,whatsapp,1
Air France,Negative,bot,1
Air France,Negative,copy,1
Air France,Negative,paste,1
Air France,Negative,keyboard,1
Air France,Negative,matters,1
Air France,Negative,resorts,1
Air France,Negative,contractors,1
Air France,Negative,pahaero,1
Air France,Negative,tracker,1
Air France,Negative,tracing,1
Air France,Negative,actions,1
Air France,Negative,guiding,1
Air France,Negative,inspite,1
Air France,Negative,hearing,1
Air France,Negative,smirking,1
Air France,Negative,guides,1
Air France,Negative,logan,1
Air France,Negative,costing,1
Air France,Negative,near,1
Air France,Negative,rebookings,1
Air France,Negative,initial,1
Air France,Negative,news,1
Air France,Negative,relay,1
Air France,Negative,pray,1
Air France,Negative,current,1
Air France,Negative,global,1
Air France,Negative,placed,1
Air France,Negative,pressured,1
Air France,Negative,unprofessional,1
Air France,Negative,points,1
Air France,Negative,faced,1
Air France,Negative,polite,1
Air France,Negative,misinformation,1
Air France,Negative,communicated,1
Air France,Negative,alternate,1
Air France,Negative,six,1
Air France,Negative,hostesses,1
Air France,Negative,spite,1
Air France,Negative,requesting,1
Air France,Negative,crazy,1
Air France,Negative,virgin,1
Air France,Negative,atlantic,1
Air France,Negative,operated,1
Air France,Negative,blankets,1
Air France,Negative,facility,1
Air France,Negative,blanket,1
Air France,Negative,unusable,1
Air France,Negative,cancellation,1
Air France,Negative,layover,1
Air France,Negative,sprint,1
Air France,Negative,screening,1
Air France,Negative,miraculously,1
Air France,Negative,scheduled,1
Air France,Negative,geneva,1
Air France,Negative,meaning,1
Air France,Negative,ibis,1
Air France,Negative,wake,1
Air France,Negative,crack,1
Air France,Negative,dawn,1
Air France,Negative,annual,1
Air France,Negative,utter,1
Air France,Negative,uselessness,1
Air France,Negative,apologized,1
Air France,Negative,whilst,1
Air France,Negative,particular,1
Air France,Negative,cramped,1
Air France,Negative,overcrowded,1
Air France,Negative,disorganised,1
Air France,Negative,zones,1
Air France,Negative,easyjet,1
Air France,Negative,intra,1
Air France,Negative,final,1
Air France,Negative,douala,1
Air France,Negative,upstairs,1
Air France,Negative,currency,1
Air France,Negative,plugs,1
Air France,Negative,became,1
Air France,Negative,irritated,1
Air France,Negative,embassy,1
Air France,Negative,military,1
Air France,Negative,negotiated,1
Air France,Negative,warn,1
Air France,Negative,trust,1
Air France,Negative,docs,1
Air France,Negative,version,1
Air France,Negative,document,1
Air France,Negative,twov,1
Air France,Negative,ams,1
Air France,Negative,forbidden,1
Air France,Negative,incorrect,1
Air France,Negative,learned,1
Air France,Negative,countries,1
Air France,Negative,consulates,1
Air France,Negative,established,1
Air France,Negative,discourteous,1
Air France,Negative,hire,1
Air France,Negative,public,1
Air France,Negative,map,1
Air France,Negative,hence,1
Air France,Negative,declaration,1
Air France,Negative,advance,1
Air France,Negative,upwards,1
Air France,Negative,unpleasant,1
Air France,Negative,pleasant,1
Air France,Negative,cancelation,1
Air France,Negative,repeating,1
Air France,Negative,suggest,1
Air France,Negative,crowded,1
